cluster_id	gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	comparison
Bmp4 Fibroblasts	ENSMUSG00000090137.Uba52	1.17407523043022e-144	1.44930304586241	0.885	0.594	3.82478487817252e-140	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000060636.Rpl35a	4.59518124512588e-134	0.897693889422804	0.97	0.909	1.49697219422466e-129	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000060143.Gm10076	1.56712811458255e-107	1.04951101006116	0.927	0.799	5.10523325887558e-103	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000090733.Rps27	9.04725610294438e-98	0.510780863118207	0.998	0.996	2.94732462065619e-93	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000060802.B2m	7.1876374014577e-94	1.10506793638225	0.921	0.923	2.34151663627288e-89	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000034892.Rps29	5.05152872242642e-87	0.450610736732853	0.998	0.998	1.64563651190486e-82	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000079641.Rpl39	6.6199117174545e-87	0.512418575650524	0.994	0.994	2.15656864019515e-82	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000057322.Rpl38	7.67759405405391e-84	0.567544034951662	0.986	0.976	2.50112981498914e-79	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000008348.Ubc	7.38503626724734e-81	-0.926371795309561	0.777	0.908	2.40582326478117e-76	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000046364.Rpl27a	5.37410426073516e-80	0.624388517542661	0.972	0.951	1.75072194501969e-75	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000058600.Rpl30	4.40382673789685e-78	0.659491450795178	0.974	0.955	1.43463463640466e-73	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000046330.Rpl37a	7.77961514249858e-76	0.464589549243021	0.997	0.995	2.53436522497176e-71	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000067288.Rps28	4.69296502999835e-74	0.490322340394324	0.992	0.994	1.52882721782256e-69	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000032359.Ctsh	5.34333818045164e-72	-0.916081692730343	0.597	0.847	1.74069927904573e-67	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000073411.H2-D1	1.67320913653482e-71	0.961593719073485	0.971	0.968	5.45081340408949e-67	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000007836.Hnrnpa0	1.57102304576987e-69	-1.09988208760299	0.409	0.675	5.11792177620452e-65	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000061232.H2-K1	6.23253987835721e-66	1.05922963317987	0.88	0.839	2.03037451617243e-61	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000041841.Rpl37	3.72056724626731e-59	0.415014827002467	0.992	0.994	1.2120491918165e-54	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000057863.Rpl36	2.0210456215324e-56	0.414691277874796	0.989	0.99	6.58396032126608e-52	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000062997.Rpl35	6.82107797258057e-56	0.496856473962694	0.982	0.972	2.22210257112757e-51	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000020719.Ddx5	1.04031449877163e-51	-0.496445105807706	0.948	0.974	3.38903254264835e-47	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000089762.Ier5l	7.30498047918234e-50	-1.66048796061329	0.115	0.33	2.37974349070323e-45	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000076609.Igkc	9.85528330636447e-50	0.551095636209236	0.154	0.372	3.21055564271435e-45	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000079017.Ifi27l2a	3.77069754448732e-49	1.28501427832831	0.604	0.401	1.22838013906764e-44	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000063316.Rpl27	4.17463446740682e-47	0.684282861978948	0.882	0.808	1.35997067044712e-42	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000023886.Smoc2	7.5158595777263e-46	-0.753157351142708	0.813	0.914	2.4484415746359e-41	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000074884.Serf2	8.07048995085173e-46	0.512081325684635	0.963	0.926	2.62912351128897e-41	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000038156.Spon1	1.35488105273374e-45	-1.10463136112676	0.275	0.511	4.4137960054907e-41	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000038717.Atp5l	1.69792607821101e-45	1.01052884277071	0.668	0.462	5.53133378498802e-41	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000027750.Postn	8.95062001684534e-44	1.44908050511916	0.419	0.208	2.91584348288771e-39	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000018339.Gpx3	4.42343441611289e-43	-0.898883566178136	0.654	0.82	1.4410222297371e-38	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000078974.Sec61g	2.58186765020134e-42	1.07582844802378	0.625	0.428	8.41095024406092e-38	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000029322.Plac8	4.1731225517829e-42	1.58839325988258	0.351	0.155	1.35947813369431e-37	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000016559.H3f3b	7.34702153653274e-42	-0.374429987737594	0.972	0.989	2.39343920595627e-37	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000020423.Btg2	3.61532252922528e-39	-0.586732543903813	0.864	0.935	1.17776362034572e-34	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000003032.Klf4	5.9148044694408e-39	-0.680461466464766	0.829	0.905	1.92686585200973e-34	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000062006.Rpl34	2.22203695941129e-38	0.30246191039694	0.986	0.989	7.23872980267414e-34	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000052684.Jun	1.31507794800532e-37	-0.590134346707803	0.898	0.959	4.28412943121693e-33	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000021390.Ogn	8.82224341496285e-37	-0.419007716015767	0.916	0.983	2.87402223729245e-32	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000056708.Ier5	1.86891301148228e-36	-0.82663404466761	0.536	0.737	6.08835791750584e-32	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000040128.Pnrc1	7.02738978273751e-36	-0.506141898930903	0.768	0.888	2.2893127695224e-31	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000008384.Sertad1	2.54622075632435e-35	-0.677169347283681	0.477	0.671	8.29482335787783e-31	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000040249.Lrp1	5.14632464678598e-35	-0.395515116386956	0.913	0.976	1.67651818018347e-30	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000075602.Ly6a	1.14681083027725e-34	0.737765380533702	0.712	0.545	3.73596564179421e-30	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000040435.Ppp1r15a	2.80815189412871e-34	-0.640648536960998	0.629	0.791	9.14811642550309e-30	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000064339.mt-Rnr2	4.97660530291218e-34	-0.367113277686934	0.974	0.988	1.6212287095297e-29	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000022387.Brd1	2.3582340873614e-33	-1.20779536908062	0.182	0.356	7.68241918639725e-29	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000019929.Dcn	2.92863105952685e-33	-0.317695467959981	0.998	1	9.5406014026206e-29	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000029838.Ptn	4.3619771603028e-33	2.72364586507124	0.169	0.044	1.42100129951184e-28	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000060938.Rpl26	8.60883936063718e-33	1.12914372455457	0.489	0.303	2.80450159851477e-28	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000054072.Iigp1	8.32036029810568e-32	1.8967108990167	0.314	0.149	2.71052377431389e-27	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000026020.Nop58	1.33710777751629e-31	-0.736758535158909	0.544	0.692	4.35589600681481e-27	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000024335.Brd2	2.02707010836004e-31	-0.66783579934477	0.551	0.712	6.60358629200449e-27	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000012405.Rpl15	2.71091928457855e-31	0.590598431643023	0.927	0.897	8.83136175337154e-27	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000029096.Htra3	3.25549014721193e-31	-0.459207337254214	0.882	0.961	1.06054102525723e-26	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000048878.Hexim1	2.58243195960819e-30	-0.902391631615526	0.223	0.406	8.41278859481559e-26	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000042406.Atf4	4.07262565467759e-30	-0.465960238587139	0.71	0.843	1.32673925952432e-25	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000086503.Xist	6.0923548759403e-30	0.530460099704654	0.879	0.749	1.98470644793507e-25	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000028410.Dnaja1	7.43937476671871e-30	-0.41150232957163	0.795	0.878	2.42352511775396e-25	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000022894.Adamts5	2.26799470694602e-29	-0.684682557135295	0.604	0.753	7.38844635681804e-25	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000030513.Pcsk6	7.12408652304239e-28	-0.917462580308376	0.38	0.553	2.32081366661152e-23	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000036752.Tubb4b	8.33216264695763e-28	-0.504731793783347	0.621	0.766	2.71436862549939e-23	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000059796.Eif4a1	2.51675456485437e-27	-0.412669848236934	0.734	0.849	8.19883134592607e-23	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000021250.Fos	4.85937402687237e-27	-0.435362144170576	0.912	0.967	1.58303827673421e-22	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000039001.Rps21	5.04525884711136e-27	0.26279306006761	0.993	0.991	1.64359397462347e-22	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000037573.Tob1	5.39913025517855e-27	-0.708507640122765	0.225	0.399	1.75887466322952e-22	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000025362.Rps26	5.84596936455076e-27	0.282922587605714	0.989	0.982	1.9044414398897e-22	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000019278.Dpep1	4.29983115170837e-26	-0.683773567569318	0.506	0.678	1.40075599429204e-21	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000021876.Rnase4	4.97035234171048e-26	-0.393584235824668	0.846	0.959	1.61919168235902e-21	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000022108.Itm2b	5.45836711207483e-26	-0.242557833611393	0.989	0.998	1.77817225410062e-21	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000020063.Sirt1	5.89690062519911e-26	-0.868120206352546	0.171	0.331	1.92103331667112e-21	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000003545.Fosb	1.82048684774324e-25	-0.417979295194071	0.867	0.939	5.93060000389314e-21	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000073889.Il11ra1	3.68783155892272e-25	-0.376360664795527	0.807	0.909	1.20138488695025e-20	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000026043.Col3a1	7.46442566339484e-25	0.371109245560793	0.993	0.999	2.43168594836414e-20	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000093674.Rpl41	8.60395019838638e-25	0.221159161319309	0.997	0.995	2.80290885612833e-20	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000021822.Plau	1.26475726263357e-24	-0.707063301095191	0.264	0.434	4.12019973448137e-20	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000055254.Ntrk2	1.29248137270633e-24	-0.550218682662889	0.412	0.602	4.21051656786542e-20	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000052837.Junb	7.4899380481544e-24	-0.366092958310187	0.938	0.961	2.43999711794726e-19	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000015568.Lpl	1.42589190595463e-23	-0.575571050259311	0.685	0.823	4.6451280620284e-19	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000022587.Ly6e	2.42277818872709e-23	0.632540548098617	0.672	0.558	7.89268450541624e-19	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000049751.Rpl36al	3.69819817240088e-23	0.663953359792791	0.726	0.624	1.20476201862303e-18	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000030218.Mgp	6.91744596522784e-23	0.582337876145242	0.961	0.948	2.25349637209227e-18	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000053560.Ier2	8.34858262521349e-23	-0.467024990713174	0.828	0.911	2.7197177618158e-18	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000021186.Fbln5	9.02768764656327e-23	-0.508990929296033	0.629	0.782	2.94094980462092e-18	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000060703.Cd302	9.79509352496565e-23	-0.349956024973944	0.87	0.936	3.19094761762806e-18	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000039220.Ppp1r10	2.30248258716985e-22	-0.66115497408759	0.367	0.529	7.50079752422323e-18	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000003420.Fcgrt	2.64717253691429e-22	-0.398377124605487	0.756	0.864	8.62369397350567e-18	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000017677.Wsb1	2.89954026091213e-22	-0.494566840521059	0.491	0.644	9.44583230797343e-18	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000035530.Eif1	4.31434445379089e-22	-0.141504498112355	0.996	0.999	1.40548399271146e-17	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000026107.Nabp1	7.40988049781676e-22	-1.06330054877841	0.062	0.174	2.41391676977377e-17	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000036856.Wnt4	7.54470380491418e-22	-1.3698258611232	0.168	0.306	2.45783815852689e-17	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000039218.Srrm2	1.12387962522224e-21	-0.432263038289509	0.702	0.823	3.66126265508649e-17	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000030847.Bag3	1.28376440624358e-21	-0.507015462506294	0.537	0.677	4.18211930621971e-17	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000003617.Cp	1.35976009016871e-21	-0.259139444245281	0.622	0.8	4.42969044574261e-17	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000024659.Anxa1	1.43173027900438e-21	-0.402625574738119	0.797	0.889	4.66414772991256e-17	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000071656.Lrrn4cl	1.71080012071888e-21	-0.671026962799855	0.363	0.518	5.57327355326588e-17	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000028341.Nr4a3	1.95783526524584e-21	-0.670466324465533	0.389	0.559	6.37803994359137e-17	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000021877.Arf4	2.45686546875704e-21	-0.270800834793532	0.937	0.97	8.0037306375698e-17	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000025508.Rplp2	3.28192114953165e-21	0.254901849176883	0.961	0.978	1.06915145288293e-16	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000097266.Gm26802	5.55932612384508e-21	-1.4937501390551	0.093	0.208	1.81106167136501e-16	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000046707.Csnk2a2	9.21800251733456e-21	-1.12227176859552	0.13	0.253	3.00294868007208e-16	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000050708.Ftl1	9.8238669868782e-21	-0.238203866935097	0.98	0.995	3.20032114831531e-16	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000035000.Dpp4	1.39103988132944e-20	-1.24173379579294	0.135	0.259	4.5315906214069e-16	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000037266.Rsrp1	1.67519379801335e-20	-0.429761078021738	0.782	0.862	5.45727883578809e-16	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000026628.Atf3	2.10088388628057e-20	-0.511533369120151	0.793	0.866	6.84404943633622e-16	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000027318.Adam33	4.40389652435496e-20	-1.02054331243087	0.14	0.266	1.43465737073912e-15	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000024750.Zfand5	4.9629819328304e-20	-0.387430975221571	0.71	0.81	1.61679062425816e-15	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000022324.Matn2	6.97686724965548e-20	1.14637764994857	0.281	0.155	2.27285404392027e-15	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000040952.Rps19	7.68529334145667e-20	0.299635225663437	0.981	0.981	2.50363801184634e-15	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000079523.Tmsb10	1.09704042899702e-19	0.43259655522905	0.991	0.991	3.57382860554358e-15	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000027523.Gnas	2.37335060091873e-19	-0.232468906426305	0.946	0.982	7.73166425261295e-15	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000014313.Cox6c	2.53167079598598e-19	0.357251964985507	0.907	0.907	8.24742395208352e-15	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000026879.Gsn	2.97578717558113e-19	-0.298589474015004	0.998	0.998	9.69422188189064e-15	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000029684.Wasl	3.62893198722293e-19	-0.531487785240497	0.474	0.607	1.18219717347762e-14	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000024513.Mbd2	4.28806160136432e-19	-0.65456967353628	0.359	0.49	1.39692182787645e-14	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000053965.Pde5a	5.06912389230992e-19	0.815327698157235	0.342	0.204	1.6513684903978e-14	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000074622.Mafb	5.47516883540051e-19	-0.916375099803732	0.146	0.273	1.78364575150842e-14	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000073702.Rpl31	5.68580789574422e-19	0.370535348885964	0.831	0.828	1.85226563819659e-14	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000026170.Cyp27a1	6.76825218074068e-19	-0.741025130583479	0.243	0.378	2.20489351291989e-14	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000086429.Gt(ROSA)26Sor	7.40507075186113e-19	-1.17355640624677	0.134	0.248	2.4123498988338e-14	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000015312.Gadd45b	1.07291185789236e-18	-0.4028275811934	0.603	0.749	3.49522495945595e-14	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000017778.Cox7c	1.33016447990694e-18	0.382764589499695	0.901	0.897	4.33327682619285e-14	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000045680.Tcf21	1.46722903220499e-18	1.03708284546789	0.17	0.069	4.7797920182142e-14	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000052146.Rps10	1.47096650633266e-18	0.485254782889146	0.932	0.919	4.7919675876799e-14	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000042812.Foxf1	2.61897869565845e-18	2.02383564257275	0.1	0.027	8.53184689684653e-14	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000032625.Thsd7a	3.1150834032269e-18	-0.893477311229905	0.208	0.343	1.01480072026923e-13	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000038400.Pmepa1	3.14438724561781e-18	-0.438966735453586	0.718	0.822	1.02434703300491e-13	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000024011.Pi16	3.50371601408534e-18	-0.345732216222717	0.796	0.892	1.14140556590858e-13	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000036880.Acaa2	3.65490629087403e-18	-0.865078446439702	0.438	0.562	1.19065882237803e-13	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000016194.Hsd11b1	3.66714758347209e-18	-1.3069960763671	0.091	0.197	1.1946466682677e-13	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000038418.Egr1	3.96330274788519e-18	-0.301299886969527	0.932	0.968	1.29112513617856e-13	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000041797.Abca9	9.5500349388452e-18	-0.492851353209024	0.461	0.6	3.1111148820276e-13	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000026365.Cfh	1.01865146465996e-17	-0.47925110724491	0.712	0.843	3.31846087642275e-13	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000028565.Nfia	1.17843739219409e-17	0.328859711913648	0.925	0.936	3.8389954925507e-13	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000043719.Col6a6	1.35111573325935e-17	-0.358141375177526	0.702	0.841	4.40152972423899e-13	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000027848.Olfml3	1.35128959984159e-17	-0.482813295900307	0.486	0.633	4.40209612940394e-13	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000058135.Gstm1	2.48912445335095e-17	-0.390333518987953	0.769	0.885	8.10882073168139e-13	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000042116.Vwa1	2.69317544390717e-17	-0.782400865748687	0.203	0.331	8.77355764361638e-13	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000076258.Gm23935	2.71031901928716e-17	-0.636206682651768	0.45	0.578	8.82940626913179e-13	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000026864.Hspa5	3.67402076445225e-17	-0.30340355663583	0.907	0.955	1.19688574443561e-12	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000022136.Dnajc3	3.90960119709426e-17	-0.384594708811402	0.699	0.823	1.2736307819774e-12	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000007617.Homer1	5.5970590677787e-17	-0.539444282141888	0.268	0.41	1.82335393251027e-12	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000024012.Mtch1	5.84399545414289e-17	-0.372915569284845	0.777	0.874	1.90379839909613e-12	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000028998.Tomm7	6.31665738779583e-17	0.43541651585877	0.863	0.829	2.05777747722225e-12	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000031167.Rbm3	7.18159424569999e-17	-0.302507133057217	0.69	0.814	2.33954795742168e-12	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000031765.Mt1	9.17754839803811e-17	0.73100291540853	0.866	0.831	2.98976994162887e-12	Bmp4 Fibroblasts	TCRM vs LMC
Bmp4 Fibroblasts	ENSMUSG00000001911.Nfix	1.32126876910524e-16	-0.293312814648055	0.822	0.903	4.30429726911414e-12	Bmp4 Fibroblasts	TCRM vs LMC
