p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.27258505199607e-224	1.43630846982574	0.369	0.163	1.06611003238876e-219	0	ENSMUSG00000027634.Ndrg3
4.2276278617653e-223	0.355136857830924	0.994	0.971	1.37723432852728e-218	0	ENSMUSG00000043716.Rpl7
1.87450357936526e-222	0.423743609666536	0.987	0.955	6.10657031049821e-218	0	ENSMUSG00000076498.Trbc2
1.3292212254095e-220	0.832174515328963	0.652	0.405	4.33020398601653e-216	0	ENSMUSG00000058470.Gm8369
1.39978465435365e-220	0.348578153050568	0.996	0.978	4.5600784684879e-216	0	ENSMUSG00000060036.Rpl3
4.83307366046278e-217	0.26177092944075	0.999	0.993	1.57447040636896e-212	0	ENSMUSG00000017404.Rpl19
6.89917595676702e-214	1.3286698888935	0.356	0.154	2.24754455143599e-209	0	ENSMUSG00000029359.Tesc
7.08084985589448e-214	0.300206845508425	0.999	0.99	2.30672845755474e-209	0	ENSMUSG00000012848.Rps5
6.32467756193292e-213	1.63152621288398	0.252	0.082	2.06039020935089e-208	0	ENSMUSG00000068463.B630019A10Rik
8.40070946659017e-209	0.455689174765444	0.967	0.918	2.73669912293108e-204	0	ENSMUSG00000039221.Rpl22l1
1.44344724954757e-207	0.351402168361015	0.994	0.967	4.70231810485112e-203	0	ENSMUSG00000037805.Rpl10a
1.05654275901535e-204	0.405274594943577	0.976	0.936	3.44189934604429e-200	0	ENSMUSG00000025794.Rpl14
2.21816074206213e-196	0.611397766018293	0.838	0.692	7.2261022494158e-192	0	ENSMUSG00000021242.Npc2
6.91834954265203e-196	0.283344762577274	0.998	0.987	2.25379073050975e-191	0	ENSMUSG00000061477.Rps7
